Age,Rating,Order Status,Total Price,Unit Price,Quantity,Gender_Male,Loyalty Member_Yes,Product Type_Laptop,Product Type_Smartphone,Product Type_Smartwatch,Product Type_Tablet,Payment Method_Cash,Payment Method_Credit Card,Payment Method_Debit Card,Payment Method_PayPal,Payment Method_Paypal,Shipping Type_Express,Shipping Type_Overnight,Shipping Type_Same Day,Shipping Type_Standard
67,3,1,2167.08,361.18,6,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False
40,3,1,5913.81,844.83,7,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False
48,3,1,2528.26,361.18,7,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
68,5,1,20.75,20.75,1,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
35,3,1,741.09,247.03,3,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True
65,4,1,1805.9,361.18,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
39,2,1,4718.46,786.41,6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
30,3,0,3379.32,844.83,4,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False
22,3,0,4224.15,844.83,5,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False
45,5,1,83.0,20.75,4,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
30,3,1,1689.66,844.83,2,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False
60,3,1,741.09,247.03,3,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False
37,3,0,2470.3,247.03,10,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
42,4,1,722.36,361.18,2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
66,5,1,83.0,20.75,4,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True
63,5,0,103.75,20.75,5,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
59,1,0,1444.72,361.18,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
49,1,1,2167.08,361.18,6,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
60,1,0,361.18,361.18,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
58,3,1,463.96,463.96,1,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
64,5,0,1805.9,361.18,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
64,3,0,3711.68,463.96,8,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
27,5,1,83.0,20.75,4,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
78,2,1,7977.76,1139.68,7,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
60,1,1,919.0,459.5,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
53,5,1,124.5,20.75,6,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True
58,2,0,786.41,786.41,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
55,4,1,1083.54,361.18,3,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
70,3,0,2319.8,463.96,5,True,True,True,False,False,False,True,False,False,False,False,True,False,False,False
21,3,0,7603.47,844.83,9,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False
69,2,1,1083.54,361.18,3,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
45,5,1,4595.0,459.5,10,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
60,5,0,62.25,20.75,3,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
58,3,0,247.03,247.03,1,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True
45,3,0,3247.72,463.96,7,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
22,2,1,1083.54,361.18,3,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
38,3,1,4224.15,844.83,5,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
51,3,0,7864.1,786.41,10,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
32,2,1,4747.14,791.19,6,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
39,2,0,4135.5,459.5,9,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
70,2,1,3955.95,791.19,5,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
53,3,1,674.32,674.32,1,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
57,1,1,1572.82,786.41,2,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
63,3,0,3247.72,463.96,7,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False
72,2,1,7911.9,791.19,10,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
61,3,0,1805.9,361.18,5,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
50,5,0,4718.46,786.41,6,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
35,3,0,1235.15,247.03,5,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
70,2,1,9117.44,1139.68,8,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
38,4,0,919.0,459.5,2,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
18,5,1,62.25,20.75,3,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
51,5,1,186.75,20.75,9,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True
59,5,1,4045.92,674.32,6,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True
56,3,0,6758.64,844.83,8,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False
63,1,1,4718.46,786.41,6,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True
57,3,1,1729.21,247.03,7,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
48,2,0,7120.71,791.19,9,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
51,4,0,7864.1,786.41,10,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
19,5,1,2889.44,361.18,8,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True
48,5,1,20.75,20.75,1,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
29,3,1,988.12,247.03,4,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
46,3,1,3379.32,844.83,4,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
25,2,0,3419.04,1139.68,3,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
52,3,0,4224.15,844.83,5,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
55,5,0,4558.72,1139.68,4,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
64,1,0,919.0,459.5,2,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False
76,3,0,1083.54,361.18,3,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
66,5,1,5394.56,674.32,8,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
31,4,0,2359.23,786.41,3,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False
36,4,1,2279.36,1139.68,2,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
28,1,0,674.32,674.32,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
37,5,0,103.75,20.75,5,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
73,3,0,459.5,459.5,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
47,3,0,1855.84,463.96,4,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
26,1,0,2757.0,459.5,6,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
46,3,0,3145.64,786.41,4,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False
65,4,0,3611.8,361.18,10,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
52,2,0,1582.38,791.19,2,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False
35,5,1,6838.08,1139.68,6,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
78,2,0,3164.76,791.19,4,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
76,2,1,6329.52,791.19,8,True,True,False,True,False,False,False,True,False,False,False,False,False,False,True
75,5,0,207.5,20.75,10,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
79,2,0,1378.5,459.5,3,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
58,2,0,3164.76,791.19,4,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
21,5,1,361.18,361.18,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
80,3,1,8448.3,844.83,10,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
20,5,0,4720.24,674.32,7,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
21,1,0,7077.69,786.41,9,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
53,4,0,2359.23,786.41,3,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
38,3,0,5394.56,674.32,8,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True
46,4,1,2697.28,674.32,4,True,True,True,False,False,False,False,False,False,True,False,False,False,True,False
71,3,0,5068.98,844.83,6,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
46,3,0,247.03,247.03,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
37,5,1,5504.87,786.41,7,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
56,5,1,62.25,20.75,3,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False
76,3,1,1482.18,247.03,6,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
44,1,0,3250.62,361.18,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
35,5,0,62.25,20.75,3,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False
71,2,1,5538.33,791.19,7,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
28,4,1,3371.6,674.32,5,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True
27,3,0,5504.87,786.41,7,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False
64,1,1,1378.5,459.5,3,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
79,4,0,919.0,459.5,2,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
57,2,1,2373.57,791.19,3,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
38,3,1,2534.49,844.83,3,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
45,3,0,2534.49,844.83,3,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
52,2,0,3955.95,791.19,5,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
70,3,1,4558.72,1139.68,4,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
26,3,0,1348.64,674.32,2,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False
54,2,1,5698.4,1139.68,5,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
65,5,1,62.25,20.75,3,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False
80,3,0,7977.76,1139.68,7,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
24,5,1,9117.44,1139.68,8,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
24,3,0,2470.3,247.03,10,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
46,1,0,3250.62,361.18,9,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
24,2,1,1378.5,459.5,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
53,1,1,2167.08,361.18,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
61,5,1,9117.44,1139.68,8,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
80,5,1,3250.62,361.18,9,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
62,5,0,41.5,20.75,2,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
79,2,0,3371.6,674.32,5,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False
39,1,1,2757.0,459.5,6,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False
56,3,0,2534.49,844.83,3,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True
79,3,0,2470.3,247.03,10,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
67,2,0,4747.14,791.19,6,True,True,False,True,False,False,False,False,False,False,True,False,False,False,True
42,1,0,11396.8,1139.68,10,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
70,3,1,1444.72,361.18,4,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True
21,2,0,3932.05,786.41,5,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
47,5,1,207.5,20.75,10,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
23,3,0,2470.3,247.03,10,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
79,3,0,6291.28,786.41,8,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
23,3,1,6291.28,786.41,8,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True
67,1,0,722.36,361.18,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
50,2,1,1572.82,786.41,2,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False
67,4,1,2167.08,361.18,6,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
73,1,0,919.0,459.5,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
25,1,1,6838.08,1139.68,6,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
75,3,1,5068.98,844.83,6,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
79,5,1,83.0,20.75,4,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
54,2,0,10257.12,1139.68,9,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
36,2,1,3611.8,361.18,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21,3,0,1083.54,361.18,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
76,4,1,1139.68,1139.68,1,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
74,5,0,1378.5,459.5,3,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
42,2,0,5538.33,791.19,7,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
70,1,1,3676.0,459.5,8,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
36,2,0,4045.92,674.32,6,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True
74,2,1,791.19,791.19,1,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
26,2,0,3955.95,791.19,5,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
40,2,0,4718.46,786.41,6,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
23,3,0,3711.68,463.96,8,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
36,1,1,2697.28,674.32,4,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
58,3,0,2319.8,463.96,5,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
69,3,0,988.12,247.03,4,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
61,2,0,5698.4,1139.68,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
79,3,1,1391.88,463.96,3,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
33,1,1,4045.92,674.32,6,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True
38,3,0,3145.64,786.41,4,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
61,2,1,3164.76,791.19,4,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
59,3,1,2223.27,247.03,9,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
76,2,1,7077.69,786.41,9,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
63,3,0,3611.8,361.18,10,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
64,3,1,4639.6,463.96,10,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True
54,4,0,5394.56,674.32,8,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
31,3,1,1391.88,463.96,3,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
31,4,1,1572.82,786.41,2,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False
26,3,1,927.92,463.96,2,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
39,1,0,2757.0,459.5,6,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
62,5,0,1348.64,674.32,2,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
79,2,1,5504.87,786.41,7,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
71,3,1,1391.88,463.96,3,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
65,5,0,3145.64,786.41,4,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
77,3,0,11396.8,1139.68,10,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
21,3,0,5068.98,844.83,6,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True
26,4,1,786.41,786.41,1,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False
57,3,0,4558.72,1139.68,4,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
20,2,0,4135.5,459.5,9,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
44,4,1,919.0,459.5,2,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
34,5,0,3371.6,674.32,5,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
43,3,0,3379.32,844.83,4,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True
48,4,1,3932.05,786.41,5,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
27,5,0,145.25,20.75,7,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
24,5,0,20.75,20.75,1,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False
25,2,1,4718.46,786.41,6,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
51,4,1,2889.44,361.18,8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26,1,0,3216.5,459.5,7,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
63,3,0,361.18,361.18,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
29,3,0,1976.24,247.03,8,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False
19,1,1,6743.2,674.32,10,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True
63,2,0,6329.52,791.19,8,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
41,3,0,1729.21,247.03,7,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
56,5,0,83.0,20.75,4,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
27,5,1,2528.26,361.18,7,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
43,3,1,459.5,459.5,1,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
65,4,0,3611.8,361.18,10,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
50,3,0,6743.2,674.32,10,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
30,2,1,3932.05,786.41,5,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
52,5,0,186.75,20.75,9,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
38,2,1,1348.64,674.32,2,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
73,2,1,6329.52,791.19,8,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False
19,3,0,247.03,247.03,1,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
24,2,1,2528.26,361.18,7,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
60,1,0,6838.08,1139.68,6,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
35,3,0,459.5,459.5,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
73,3,0,8448.3,844.83,10,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
63,5,0,166.0,20.75,8,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
63,3,1,6758.64,844.83,8,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False
44,3,1,2534.49,844.83,3,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
39,5,1,674.32,674.32,1,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
79,2,0,5504.87,786.41,7,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
33,4,1,9117.44,1139.68,8,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
18,3,0,3250.62,361.18,9,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
67,3,0,2223.27,247.03,9,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False
30,2,0,3371.6,674.32,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
68,4,0,1838.0,459.5,4,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
32,4,1,3932.05,786.41,5,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
47,2,0,3145.64,786.41,4,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False
33,3,0,2319.8,463.96,5,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False
50,3,1,5068.98,844.83,6,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False
32,3,1,4639.6,463.96,10,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
50,2,1,3371.6,674.32,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
31,2,1,2022.96,674.32,3,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
47,5,1,62.25,20.75,3,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
78,3,1,1391.88,463.96,3,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
66,3,0,2534.49,844.83,3,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
74,3,0,988.12,247.03,4,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
52,3,1,2319.8,463.96,5,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False
33,2,0,361.18,361.18,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
45,2,1,2373.57,791.19,3,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
63,3,1,247.03,247.03,1,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False
49,3,0,2783.76,463.96,6,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False
44,3,1,4639.6,463.96,10,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True
40,3,0,2470.3,247.03,10,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False
34,4,0,1139.68,1139.68,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
38,2,0,5394.56,674.32,8,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True
69,2,0,791.19,791.19,1,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
73,5,1,103.75,20.75,5,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
79,3,0,6838.08,1139.68,6,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
77,5,0,62.25,20.75,3,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
63,2,1,4747.14,791.19,6,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
43,5,0,103.75,20.75,5,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False
61,4,1,6743.2,674.32,10,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
51,4,1,4045.92,674.32,6,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
33,1,1,1805.9,361.18,5,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False
23,4,0,6743.2,674.32,10,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
65,1,1,4135.5,459.5,9,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
72,2,0,4595.0,459.5,10,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
39,3,1,3711.68,463.96,8,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False
35,2,1,4558.72,1139.68,4,True,True,False,True,False,False,False,True,False,False,False,False,False,False,True
65,3,1,2757.0,459.5,6,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
23,4,1,4558.72,1139.68,4,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
26,2,0,7120.71,791.19,9,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True
48,3,1,2223.27,247.03,9,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
26,5,1,83.0,20.75,4,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
23,3,1,2359.23,786.41,3,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
29,5,1,6068.88,674.32,9,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True
39,3,0,494.06,247.03,2,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
79,5,0,83.0,20.75,4,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
34,5,0,6291.28,786.41,8,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True
20,2,0,4045.92,674.32,6,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
28,3,0,2319.8,463.96,5,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True
62,5,1,2697.28,674.32,4,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True
62,3,0,844.83,844.83,1,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
59,4,1,4045.92,674.32,6,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True
60,5,1,207.5,20.75,10,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
22,5,0,1572.82,786.41,2,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
54,3,0,4175.64,463.96,9,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True
32,3,1,2470.3,247.03,10,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False
37,5,1,1444.72,361.18,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
57,5,0,41.5,20.75,2,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
57,2,1,1582.38,791.19,2,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
75,1,1,1805.9,361.18,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
62,5,1,103.75,20.75,5,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
49,1,0,6291.28,786.41,8,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
67,5,0,3611.8,361.18,10,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
25,4,1,361.18,361.18,1,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False
48,3,0,1482.18,247.03,6,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
70,2,1,7911.9,791.19,10,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
54,5,0,41.5,20.75,2,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False
53,3,0,2359.23,786.41,3,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
75,3,0,4718.46,786.41,6,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
40,5,1,10257.12,1139.68,9,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
59,3,0,247.03,247.03,1,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False
40,3,0,2534.49,844.83,3,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
57,4,0,3419.04,1139.68,3,True,True,False,True,False,False,False,False,False,True,False,False,False,False,True
40,2,1,4045.92,674.32,6,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
32,4,0,6743.2,674.32,10,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
29,5,0,62.25,20.75,3,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False
22,5,1,20.75,20.75,1,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
32,4,0,2167.08,361.18,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
56,1,0,2022.96,674.32,3,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False
43,3,1,988.12,247.03,4,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
52,3,1,4720.24,674.32,7,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
73,3,1,3247.72,463.96,7,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
